Data info
File name: E:\Werk\jumat cipeles\CIPELES 26-11-2020 - AKSELEROMETER\kalibrasi jumat\kal 1_0116.dxd
Start time: 11/27/2020 14:24:16.330
Number of channels: 1
Sample rate: 100
Store type: always fast


Data1

Time (s)	AI 8 (um/m)
13.13	2.6606579
13.14	2.5173831
13.15	2.1860595
13.16	2.1144221
13.17	2.32038
13.18	2.9203439
13.19	3.3501689
13.2	2.6785674
13.21	2.2666519
13.22	2.1950142
13.23	1.7114612
13.24	1.7204158
13.25	2.060694
13.26	2.2397876
13.27	2.1860595
13.28	2.3920174
13.29	2.9203439
13.3	2.1502409
13.31	1.5771409
13.32	2.4994736
13.33	2.9651172
13.34	2.830797
13.35	2.6606579
13.36	2.6517034
13.37	2.6337938
13.38	2.8845251
13.39	3.3053954
13.4	3.0457096
13.41	2.8128877
13.42	3.117347
13.43	3.0994377
13.44	3.0188456
13.45	2.8755705
13.46	2.4188814
13.47	2.9919813
13.48	2.974072
13.49	2.1860595
13.5	3.1083922
13.51	3.1263018
13.52	1.7204158
13.53	2.1591954
13.54	2.8218424
13.55	2.4994736
13.56	2.830797
13.57	2.8039329
13.58	2.4099267
13.59	2.5711112
13.6	2.5084283
13.61	2.2487423
13.62	2.0965128
13.63	2.1502409
13.64	2.0069659
13.65	1.8189174
13.66	3.0994377
13.67	3.6635828
13.68	2.7770689
13.69	2.7681143
13.7	2.4726095
13.71	2.3024704
13.72	2.8487065
13.73	3.0815282
13.74	3.1352563
13.75	2.7054315
13.76	2.4905188
13.77	2.4099267
13.78	2.1502409
13.79	2.74125
13.8	3.1352563
13.81	2.9919813
13.82	3.117347
13.83	2.9919813
13.84	2.5173831
13.85	2.1860595
13.86	2.3561985
13.87	2.6785674
13.88	2.6158845
13.89	2.5979753
13.9	2.9024346
13.91	2.6785674
13.92	2.4099267
13.93	3.0994377
13.94	2.9830267
13.95	2.5621564
13.96	3.520308
13.97	3.7083564
13.98	2.7502048
13.99	2.7233407
14	3.3233049
14.01	2.9024346
14.02	2.32038
14.03	2.6069298
14.04	2.7502048
14.05	2.5621564
14.06	3.0098908
14.07	3.1710751
14.08	2.8666158
14.09	3.2516673
14.1	2.9561627
14.11	3.0725737
14.12	3.4576252
14.13	3.0636189
14.14	3.000936
14.15	2.74125
14.16	2.857661
14.17	2.6427486
14.18	2.6606579
14.19	3.7083564
14.2	3.2248032
14.21	2.2487423
14.22	2.5532017
14.23	2.9561627
14.24	2.4547002
14.25	2.1144221
14.26	2.7502048
14.27	2.6427486
14.28	2.4815643
14.29	2.8755705
14.3	2.7770689
14.31	2.8934798
14.32	2.8666158
14.33	2.5621564
14.34	2.4099267
14.35	2.4547002
14.36	2.9472079
14.37	3.1531658
14.38	2.5979753
14.39	2.0965128
14.4	2.5711112
14.41	2.7591596
14.42	2.857661
14.43	3.5740361
14.44	3.090483
14.45	2.4547002
14.46	2.3651533
14.47	2.5711112
14.48	3.6725376
14.49	4.030725
14.5	3.5023985
14.51	3.3591235
14.52	2.9561627
14.53	2.7054315
14.54	2.9651172
14.55	3.2516673
14.56	3.3591235
14.57	3.233758
14.58	3.1531658
14.59	3.403897
14.6	3.7352204
14.61	3.3859875
14.62	3.0278001
14.63	3.000936
14.64	2.6248393
14.65	2.4905188
14.66	2.9382532
14.67	2.8397517
14.68	2.974072
14.69	3.4844892
14.7	3.2068939
14.71	3.2874861
14.72	3.2785313
14.73	3.0098908
14.74	3.5382173
14.75	3.9769969
14.76	3.7710392
14.77	3.5471721
14.78	3.7979033
14.79	3.914314
14.8	3.117347
14.81	2.830797
14.82	3.6367188
14.83	3.5292625
14.84	3.2248032
14.85	3.5561266
14.86	3.5382173
14.87	3.914314
14.88	4.2814565
14.89	3.8337219
14.9	3.8516314
14.91	4.3620486
14.92	3.7083564
14.93	2.8487065
14.94	3.2516673
14.95	3.4934437
14.96	2.74125
14.97	2.9472079
14.98	3.9232688
14.99	3.3859875
15	3.000936
15.01	3.4755344
15.02	3.4218063
15.03	3.6635828
15.04	3.6098547
15.05	3.4844892
15.06	3.8337219
15.07	3.5382173
15.08	3.3233049
15.09	3.3143501
15.1	3.3859875
15.11	3.7352204
15.12	3.6994016
15.13	3.5740361
15.14	3.6994016
15.15	3.6367188
15.16	3.0636189
15.17	3.2248032
15.18	4.2456374
15.19	4.2098188
15.2	3.5292625
15.21	3.4218063
15.22	3.2248032
15.23	3.3501689
15.24	3.9501328
15.25	3.377033
15.26	2.8039329
15.27	3.6277642
15.28	3.9322236
15.29	3.9232688
15.3	4.2366829
15.31	4.003861
15.32	3.6098547
15.33	3.6904469
15.34	4.2366829
15.35	4.0754986
15.36	3.7173109
15.37	3.8964047
15.38	4.0217705
15.39	3.5919454
15.4	3.5740361
15.41	4.0844531
15.42	3.6904469
15.43	3.6456735
15.44	4.0486345
15.45	4.1113172
15.46	4.4874139
15.47	4.3083205
15.48	3.3680782
15.49	3.3680782
15.5	3.7799938
15.51	4.1560907
15.52	4.1023626
15.53	3.5919454
15.54	4.0575891
15.55	3.8605859
15.56	3.1621203
15.57	3.403897
15.58	3.5650814
15.59	3.377033
15.6	3.6188095
15.61	4.1829548
15.62	3.7620845
15.63	2.74125
15.64	3.0546641
15.65	3.8247674
15.66	3.403897
15.67	3.4218063
15.68	3.7620845
15.69	3.520308
15.7	3.6546283
15.71	3.4934437
15.72	3.4486704
15.73	3.6635828
15.74	3.260622
15.75	3.6367188
15.76	4.2456374
15.77	4.1023626
15.78	3.7531297
15.79	3.9053595
15.8	3.8964047
15.81	3.0725737
15.82	3.2158484
15.83	3.7173109
15.84	3.6456735
15.85	3.7531297
15.86	3.7799938
15.87	3.3949423
15.88	2.7233407
15.89	3.1979392
15.9	3.8068578
15.91	3.260622
15.92	3.117347
15.93	3.2964408
15.94	3.0457096
15.95	3.1621203
15.96	3.6994016
15.97	3.5471721
15.98	3.3949423
15.99	3.744175
16	3.744175
16.01	3.5829906
16.02	3.5561266
16.03	3.5023985
16.04	3.6277642
16.05	3.4755344
16.06	3.4934437
16.07	3.7262657
16.08	3.6456735
16.09	3.9053595
16.1	3.8605859
16.11	3.744175
16.12	3.9680421
16.13	3.9053595
16.14	3.5829906
16.15	3.5740361
16.16	4.0128155
16.17	3.88745
16.18	3.914314
16.19	4.1381812
16.2	3.4218063
16.21	3.4218063
16.22	4.1829548
16.23	4.1740003
16.24	3.9322236
16.25	3.6188095
16.26	3.1263018
16.27	3.2874861
16.28	3.744175
16.29	3.6546283
16.3	4.1829548
16.31	4.3262296
16.32	3.6814923
16.33	4.2725015
16.34	4.5859156
16.35	4.2725015
16.36	4.1381812
16.37	4.1471357
16.38	4.1471357
16.39	3.8695407
16.4	3.9501328
16.41	4.1023626
16.42	3.6725376
16.43	3.4844892
16.44	4.1919093
16.45	4.2187734
16.46	4.0934076
16.47	4.1202717
16.48	3.5113533
16.49	3.4844892
16.5	3.4307611
16.51	3.7083564
16.52	4.4068217
16.53	4.2187734
16.54	3.9322236
16.55	3.8516314
16.56	3.6635828
16.57	3.6009002
16.58	3.4128516
16.59	3.233758
16.6	3.9411781
16.61	4.4068217
16.62	3.8337219
16.63	3.7799938
16.64	3.7889485
16.65	3.5023985
16.66	3.6635828
16.67	3.9501328
16.68	4.4874139
16.69	4.1650453
16.7	3.3859875
16.71	3.6814923
16.72	3.7710392
16.73	3.3859875
16.74	2.74125
16.75	2.8845251
16.76	3.6814923
16.77	3.4755344
16.78	3.5023985
16.79	3.4665797
16.8	3.3412142
16.81	3.8695407
16.82	4.2725015
16.83	3.9232688
16.84	3.4218063
16.85	3.8784955
16.86	4.1292267
16.87	4.0575891
16.88	3.8964047
16.89	3.520308
16.9	3.9769969
16.91	3.9859517
16.92	3.2695768
16.93	3.0815282
16.94	3.4307611
16.95	4.1381812
16.96	4.1202717
16.97	3.6814923
16.98	4.0486345
16.99	4.2187734
17	3.7083564
17.01	3.5829906
17.02	4.0396795
17.03	4.2814565
17.04	4.6127796
17.05	4.6127796
17.06	3.7710392
17.07	3.88745
17.08	4.3262296
17.09	4.0665436
17.1	4.1023626
17.11	4.1292267
17.12	3.5382173
17.13	3.1531658
17.14	3.7531297
17.15	4.0665436
17.16	3.7352204
17.17	3.8605859
17.18	3.7710392
17.19	3.7352204
17.2	3.9680421
17.21	3.4934437
17.22	3.3591235
17.23	3.9232688
17.24	4.0754986
17.25	3.8516314
17.26	3.88745
17.27	4.1560907
17.28	4.2187734
17.29	4.2098188
17.3	4.7381454
17.31	4.9799218
17.32	4.4874139
17.33	4.1113172
17.34	3.9859517
17.35	3.7620845
17.36	3.8158126
17.37	4.0128155
17.38	4.1560907
17.39	4.6038251
17.4	4.1650453
17.41	3.5382173
17.42	3.9859517
17.43	4.2098188
17.44	3.9769969
17.45	3.5829906
17.46	3.1263018
17.47	3.5023985
17.48	4.1381812
17.49	4.6844172
17.5	4.550097
17.51	3.5023985
17.52	3.8426766
17.53	4.800828
17.54	4.1560907
17.55	3.744175
17.56	4.1740003
17.57	4.1292267
17.58	3.6009002
17.59	3.1263018
17.6	3.88745
17.61	4.1471357
17.62	3.4934437
17.63	3.5919454
17.64	3.4486704
17.65	3.6635828
17.66	4.2545924
17.67	4.290411
17.68	4.2993655
17.69	4.4247313
17.7	4.3441391
17.71	4.2008643
17.72	4.3441391
17.73	4.4068217
17.74	3.88745
17.75	3.8158126
17.76	3.9949062
17.77	3.6725376
17.78	4.550097
17.79	5.1411061
17.8	4.3978672
17.81	4.4247313
17.82	4.5859156
17.83	4.4336858
17.84	4.0754986
17.85	3.6814923
17.86	4.0486345
17.87	4.0575891
17.88	3.2874861
17.89	3.7620845
17.9	4.8903751
17.91	4.2456374
17.92	3.377033
17.93	4.1381812
17.94	4.7739639
17.95	4.5232329
17.96	4.6306891
17.97	4.5948701
17.98	4.568006
17.99	4.6665077
18	3.9322236
18.01	3.5471721
18.02	3.8426766
18.03	4.1381812
18.04	4.1560907
18.05	4.2277284
18.06	4.3441391
18.07	3.914314
18.08	3.5740361
18.09	3.9232688
18.1	4.7023268
18.11	4.550097
18.12	3.4486704
18.13	3.1710751
18.14	3.3591235
18.15	3.8158126
18.16	4.3530936
18.17	4.2635469
18.18	4.3620486
18.19	5.0336499
18.2	4.8903751
18.21	4.0754986
18.22	3.9769969
18.23	4.1381812
18.24	4.0844531
18.25	4.0396795
18.26	4.0754986
18.27	4.1292267
18.28	3.8695407
18.29	3.9501328
18.3	4.7918735
18.31	5.3560185
18.32	5.1411061
18.33	4.317275
18.34	4.0128155
18.35	4.3799577
18.36	4.3889127
18.37	4.1381812
18.38	4.1740003
18.39	4.4784594
18.4	3.9859517
18.41	3.8605859
18.42	4.7381454
18.43	4.7918735
18.44	4.1471357
18.45	4.1292267
18.46	4.2008643
18.47	4.1381812
18.48	4.4963689
18.49	4.6396437
18.5	5.0336499
18.51	5.1142421
18.52	4.5859156
18.53	4.6217341
18.54	4.8187375
18.55	4.1381812
18.56	3.4755344
18.57	4.0217705
18.58	4.290411
18.59	3.8605859
18.6	4.0217705
18.61	4.5142779
18.62	4.2725015
18.63	3.88745
18.64	4.1650453
18.65	4.7381454
18.66	4.9082842
18.67	4.5053234
18.68	4.4695048
18.69	4.4963689
18.7	4.3441391
18.71	4.3262296
18.72	4.2098188
18.73	4.3351846
18.74	4.1292267
18.75	3.7352204
18.76	4.290411
18.77	4.5321875
18.78	4.2008643
18.79	4.2814565
18.8	4.2635469
18.81	4.2635469
18.82	4.3351846
18.83	4.4784594
18.84	4.800828
18.85	4.550097
18.86	4.0128155
18.87	4.6754627
18.88	5.2485623
18.89	4.1202717
18.9	3.8158126
18.91	4.5232329
18.92	4.6396437
18.93	4.5321875
18.94	4.4784594
18.95	4.6217341
18.96	4.1023626
18.97	3.5650814
18.98	3.744175
18.99	3.3949423
19	3.4665797
19.01	4.2814565
19.02	4.3889127
19.03	4.3351846
19.04	4.3799577
19.05	4.1919093
19.06	4.1471357
19.07	4.3530936
19.08	4.3620486
19.09	4.3799577
19.1	4.576961
19.11	4.2635469
19.12	4.1292267
19.13	4.576961
19.14	4.7560549
19.15	4.4515953
19.16	4.2187734
19.17	4.3978672
19.18	5.060514
19.19	4.9620123
19.2	4.4426408
19.21	4.5859156
19.22	4.800828
19.23	4.7918735
19.24	4.2366829
19.25	4.541142
19.26	4.9351482
19.27	4.4784594
19.28	4.6844172
19.29	5.0157404
19.3	5.0336499
19.31	5.0426044
19.32	5.1769252
19.33	5.4187016
19.34	4.9620123
19.35	4.3978672
19.36	4.6754627
19.37	4.6306891
19.38	4.3083205
19.39	4.3262296
19.4	4.1650453
19.41	4.2098188
19.42	4.317275
19.43	4.4515953
19.44	4.290411
19.45	4.0844531
19.46	4.9620123
19.47	5.1858797
19.48	4.7470999
19.49	4.7112813
19.5	4.6217341
19.51	4.4068217
19.52	4.6306891
19.53	5.2664719
19.54	5.1142421
19.55	4.9261937
19.56	5.3649735
19.57	5.6873422
19.58	5.1948342
19.59	4.5590515
19.6	4.9799218
19.61	5.1321516
19.62	4.6038251
19.63	5.2127438
19.64	5.839572
19.65	5.4903388
19.66	5.830617
19.67	5.8127079
19.68	4.8724656
19.69	4.9351482
19.7	4.8814201
19.71	4.0396795
19.72	4.3441391
19.73	5.4187016
19.74	5.2127438
19.75	4.7112813
19.76	4.836647
19.77	4.4515953
19.78	4.2635469
19.79	4.6575532
19.8	5.0067859
19.81	5.5172029
19.82	5.5888405
19.83	4.836647
19.84	4.4963689
19.85	4.6217341
19.86	4.4068217
19.87	4.5590515
19.88	5.4455657
19.89	5.5172029
19.9	5.0784235
19.91	5.4276562
19.92	5.3022904
19.93	4.7291908
19.94	4.7381454
19.95	5.1769252
19.96	5.2933359
19.97	4.9082842
19.98	4.8993297
19.99	4.9172392
20	4.9172392
20.01	5.087378
20.02	4.9620123
20.03	4.7829189
20.04	4.6217341
20.05	4.7650094
20.06	4.9441032
20.07	4.550097
20.08	4.5142779
20.09	4.9082842
20.1	5.0246954
20.11	5.1769252
20.12	5.2127438
20.13	4.9978313
20.14	5.0067859
20.15	5.4903388
20.16	5.2664719
20.17	4.4426408
20.18	4.3530936
20.19	4.576961
20.2	4.836647
20.21	4.8724656
20.22	4.7650094
20.23	4.9351482
20.24	5.4276562
20.25	5.1231966
20.26	4.576961
20.27	4.9799218
20.28	4.6933718
20.29	4.2277284
20.3	4.9709673
20.31	5.1500607
20.32	4.7470999
20.33	5.0963326
20.34	5.3918376
20.35	5.2754264
20.36	4.800828
20.37	4.4695048
20.38	4.836647
20.39	5.1679702
20.4	4.9530578
20.41	5.4366107
20.42	5.9559827
20.43	5.5261579
20.44	5.0336499
20.45	4.6575532
20.46	4.7918735
20.47	5.5530219
20.48	5.5351124
20.49	4.6665077
20.5	5.0515594
20.51	5.579886
20.52	5.1052876
20.53	4.827692
20.54	4.9978313
20.55	5.0336499
20.56	4.7112813
20.57	4.6754627
20.58	4.8187375
20.59	4.7470999
20.6	4.7291908
20.61	4.8814201
20.62	5.4724298
20.63	5.9738922
20.64	5.570931
20.65	4.827692
20.66	4.7918735
20.67	5.6604781
20.68	5.8843451
20.69	5.5440669
20.7	5.4992938
20.71	4.9888763
20.72	5.087378
20.73	5.6246591
20.74	5.347064
20.75	5.4007921
20.76	5.4903388
20.77	4.9888763
20.78	5.2216983
20.79	5.4187016
20.8	4.9799218
20.81	4.9709673
20.82	5.1679702
20.83	5.2933359
20.84	4.8903751
20.85	4.6396437
20.86	5.0784235
20.87	5.2664719
20.88	5.6873422
20.89	5.6246591
20.9	5.3202
20.91	5.3828826
20.92	4.9888763
20.93	5.060514
20.94	5.8037529
20.95	5.7679343
20.96	4.7202358
20.97	4.4963689
20.98	4.8187375
20.99	4.7739639
21	4.9172392
21.01	5.1321516
21.02	4.800828
21.03	4.8993297
21.04	5.347064
21.05	5.347064
21.06	5.3112454
21.07	4.6575532
21.08	4.1650453
21.09	4.5142779
21.1	5.0067859
21.11	5.0694685
21.12	4.9888763
21.13	5.6783876
21.14	5.7679343
21.15	4.7291908
21.16	4.568006
21.17	5.0784235
21.18	4.9172392
21.19	4.6933718
21.2	4.7291908
21.21	4.8724656
21.22	5.2933359
21.23	5.4455657
21.24	5.1411061
21.25	5.1948342
21.26	5.1411061
21.27	4.7381454
21.28	4.8635111
21.29	5.2127438
21.3	5.5082483
21.31	5.6515231
21.32	5.839572
21.33	5.7679343
21.34	5.0246954
21.35	4.7202358
21.36	4.9888763
21.37	5.0246954
21.38	5.0515594
21.39	5.0336499
21.4	5.2664719
21.41	5.7679343
21.42	5.9649372
21.43	5.9112091
21.44	5.6873422
21.45	5.3560185
21.46	5.0963326
21.47	4.8545561
21.48	4.6754627
21.49	4.836647
21.5	4.9799218
21.51	4.9172392
21.52	4.9082842
21.53	4.7023268
21.54	4.576961
21.55	4.9620123
21.56	5.2933359
21.57	5.6515231
21.58	5.570931
21.59	5.087378
21.6	4.9351482
21.61	4.9172392
21.62	5.1679702
21.63	5.3202
21.64	4.9709673
21.65	4.7918735
21.66	5.0515594
21.67	5.0246954
21.68	4.827692
21.69	5.2933359
21.7	5.570931
21.71	5.4545202
21.72	5.8933001
21.73	6.4753547
21.74	6.1798496
21.75	5.4097466
21.76	5.60675
21.77	5.866436
21.78	5.5172029
21.79	5.6246591
21.8	5.6157045
21.81	5.6694326
21.82	5.9559827
21.83	5.1590157
21.84	4.827692
21.85	5.4455657
21.86	5.5888405
21.87	5.5082483
21.88	5.2485623
21.89	5.1500607
21.9	5.3560185
21.91	5.2485623
21.92	5.1052876
21.93	5.3918376
21.94	5.2127438
21.95	4.8724656
21.96	5.1948342
21.97	5.4634748
21.98	5.0067859
21.99	4.9620123
22	5.1590157
22.01	5.1321516
22.02	5.7858438
22.03	5.4903388
22.04	4.8456016
22.05	5.3828826
22.06	5.7231607
22.07	5.2664719
22.08	5.2485623
22.09	5.7500248
22.1	5.4455657
22.11	5.3202
22.12	5.6694326
22.13	5.9112091
22.14	6.3141704
22.15	6.0455294
22.16	5.579886
22.17	5.7500248
22.18	5.5619764
22.19	5.3649735
22.2	4.9978313
22.21	4.9261937
22.22	5.60675
22.23	5.1142421
22.24	4.9530578
22.25	5.4455657
22.26	4.8545561
22.27	4.7650094
22.28	5.3649735
22.29	5.6246591
22.3	6.2156687
22.31	6.0992575
22.32	5.839572
22.33	6.2873063
22.34	6.0992575
22.35	6.0276203
22.36	5.8933001
22.37	5.8485265
22.38	6.1619406
22.39	6.2335782
22.4	6.3231249
22.41	5.7052517
22.42	5.5619764
22.43	5.4545202
22.44	4.4874139
22.45	5.0157404
22.46	5.8933001
22.47	5.7858438
22.48	5.6246591
22.49	5.4545202
22.5	5.4007921
22.51	5.9201641
22.52	6.0723934
22.53	5.6246591
22.54	5.8127079
22.55	5.7410703
22.56	5.3022904
22.57	5.4545202
22.58	5.1679702
22.59	4.9441032
22.6	5.5530219
22.61	5.5440669
22.62	5.2843814
22.63	5.60675
22.64	5.7589798
22.65	5.8753905
22.66	5.9828467
22.67	5.6604781
22.68	5.5440669
22.69	5.9828467
22.7	5.830617
22.71	5.1948342
22.72	5.4813843
22.73	6.0723934
22.74	5.8753905
22.75	5.1411061
22.76	4.4695048
22.77	4.6306891
22.78	5.4007921
22.79	5.7231607
22.8	5.6962967
22.81	5.866436
22.82	6.2067142
22.83	5.830617
22.84	5.5619764
22.85	5.597795
22.86	5.7231607
22.87	5.6783876
22.88	5.5619764
22.89	6.1977592
22.9	6.0276203
22.91	6.3320794
22.92	6.6902671
22.93	5.4187016
22.94	5.347064
22.95	5.9559827
22.96	5.4097466
22.97	5.5172029
22.98	5.9022546
22.99	6.1708951
23	6.2246232
23.01	5.7321157
23.02	6.0455294
23.03	6.117167
23.04	5.3381095
23.05	5.0157404
23.06	5.5082483
23.07	5.9380732
23.08	6.0634389
23.09	6.2783513
23.1	6.3231249
23.11	6.1350765
23.12	5.830617
23.13	5.7679343
23.14	6.1708951
23.15	6.3141704
23.16	6.0544844
23.17	5.3649735
23.18	5.3739281
23.19	5.9559827
23.2	5.4992938
23.21	5.7321157
23.22	6.1350765
23.23	5.866436
23.24	5.9738922
23.25	6.3589435
23.26	6.4932637
23.27	6.0723934
23.28	6.2335782
23.29	6.4484906
23.3	6.2693968
23.31	6.1529856
23.32	6.0992575
23.33	5.9291186
23.34	5.8127079
23.35	6.0365748
23.36	5.7142062
23.37	5.4097466
23.38	5.4545202
23.39	5.8216624
23.4	5.9470282
23.41	5.2216983
23.42	5.4545202
23.43	6.3499889
23.44	5.839572
23.45	4.9620123
23.46	5.4724298
23.47	6.1261215
23.48	6.0365748
23.49	5.7858438
23.5	5.347064
23.51	5.3022904
23.52	5.6246591
23.53	5.7947984
23.54	5.9649372
23.55	6.144031
23.56	5.8485265
23.57	5.7589798
23.58	6.3141704
23.59	6.3947625
23.6	5.9201641
23.61	6.0903029
23.62	6.3858075
23.63	6.0365748
23.64	5.6783876
23.65	5.6425686
23.66	5.9470282
23.67	6.0007563
23.68	6.1261215
23.69	5.7947984
23.7	5.570931
23.71	6.0007563
23.72	5.9918013
23.73	5.8485265
23.74	5.9380732
23.75	6.6992216
23.76	6.9589076
23.77	6.6096749
23.78	6.5111732
23.79	6.2425327
23.8	5.9112091
23.81	5.6515231
23.82	6.3231249
23.83	6.8783154
23.84	6.5649014
23.85	6.7439952
23.86	6.2246232
23.87	5.5172029
23.88	5.839572
23.89	5.9828467
23.9	5.9022546
23.91	6.1529856
23.92	6.4753547
23.93	6.3320794
23.94	6.144031
23.95	6.3231249
23.96	6.4663997
23.97	6.1261215
23.98	6.117167
23.99	6.376853
24	5.5888405
24.01	5.2575173
24.02	6.1529856
24.03	6.1082125
24.04	5.7858438
24.05	6.3678985
24.06	6.5559468
24.07	6.6007199
24.08	6.5649014
24.09	6.0903029
24.1	6.1261215
24.11	5.9291186
24.12	5.9201641
24.13	6.7887688
24.14	6.5559468
24.15	6.2604423
24.16	6.0097108
24.17	5.8753905
24.18	6.6813121
24.19	6.5111732
24.2	6.4843092
24.21	7.0753183
24.22	7.2723217
24.23	6.7081766
24.24	5.830617
24.25	6.0455294
24.26	6.3410344
24.27	6.1529856
24.28	6.3678985
24.29	6.0455294
24.3	5.4097466
24.31	6.1619406
24.32	6.896225
24.33	6.636539
24.34	6.6186295
24.35	6.7260857
24.36	6.3947625
24.37	6.5917654
24.38	6.9409981
24.39	6.4484906
24.4	6.2783513
24.41	6.654448
24.42	7.2275481
24.43	6.8335419
24.44	6.0097108
24.45	6.5290828
24.46	7.3529139
24.47	7.5678263
24.48	6.8693609
24.49	6.4932637
24.5	6.896225
24.51	7.5678263
24.52	7.7021465
24.53	6.914134
24.54	6.914134
24.55	7.146956
24.56	7.2723217
24.57	7.5588717
24.58	7.2275481
24.59	6.8156328
24.6	7.3529139
24.61	7.7916937
24.62	7.0305452
24.63	6.7439952
24.64	7.0305452
24.65	7.5946903
24.66	7.7200561
24.67	7.1200919
24.68	7.2185936
24.69	7.2812762
24.7	7.1380014
24.71	7.0394998
24.72	7.0126357
24.73	7.5409622
24.74	7.6752825
24.75	6.6454935
24.76	6.0813484
24.77	6.3141704
24.78	6.627584
24.79	6.6096749
24.8	6.5380373
24.81	7.3708234
24.82	7.3887324
24.83	6.654448
24.84	6.9589076
24.85	7.4424605
24.86	7.0663638
24.87	7.2454576
24.88	7.5409622
24.89	7.0753183
24.9	6.9678621
24.91	7.2454576
24.92	7.7111011
24.93	7.8543763
24.94	7.5678263
24.95	7.4693246
24.96	7.8364668
24.97	8.0155611
24.98	7.8275123
24.99	7.4693246
25	7.666328
25.01	7.8543763
25.02	7.0126357
25.03	6.7439952
25.04	6.7798138
25.05	6.8156328
25.06	7.2812762
25.07	7.0126357
25.08	6.9678621
25.09	7.3887324
25.1	7.1200919
25.11	7.2185936
25.12	7.3708234
25.13	6.9768171
25.14	7.0394998
25.15	7.4693246
25.16	7.684237
25.17	7.8901949
25.18	7.7827387
25.19	7.6036448
25.2	7.5051436
25.21	7.4603701
25.22	8.2304735
25.23	7.970787
25.24	7.6125998
25.25	7.9081044
25.26	7.684237
25.27	8.3379297
25.28	8.1677904
25.29	7.2902312
25.3	7.5678263
25.31	7.3081403
25.32	6.8335419
25.33	7.2454576
25.34	7.5857358
25.35	7.4872341
25.36	7.1827745
25.37	7.0663638
25.38	7.4603701
25.39	7.6215544
25.4	7.7021465
25.41	7.8006482
25.42	7.7558746
25.43	7.657373
25.44	7.2185936
25.45	7.0305452
25.46	7.6305089
25.47	8.0066061
25.48	7.5140982
25.49	7.2006841
25.5	7.5767808
25.51	8.1140623
25.52	7.7200561
25.53	7.5678263
25.54	8.2215185
25.55	8.0782433
25.56	8.2931557
25.57	8.5617962
25.58	8.0245152
25.59	7.7648296
25.6	7.7111011
25.61	7.9886966
25.62	8.2931557
25.63	8.0871983
25.64	7.8722858
25.65	7.7469201
25.66	7.6394639
25.67	7.4782796
25.68	7.7021465
25.69	8.1051073
25.7	8.4095669
25.71	8.0513792
25.72	6.7529497
25.73	6.6007199
25.74	7.2275481
25.75	7.8364668
25.76	8.0513792
25.77	7.4514155
25.78	7.7737842
25.79	8.0066061
25.8	7.7469201
25.81	7.693192
25.82	7.2812762
25.83	7.5140982
25.84	7.8096027
25.85	7.8633308
25.86	8.0782433
25.87	7.4245515
25.88	6.9678621
25.89	7.5320077
25.9	7.5499167
25.91	7.3439593
25.92	7.7200561
25.93	7.7379656
25.94	7.2544122
25.95	6.9768171
25.96	7.2006841
25.97	7.2454576
25.98	7.17382
25.99	7.7558746
26	7.8901949
26.01	7.5051436
26.02	7.4603701
26.03	7.0842733
26.04	7.0484543
26.05	7.406642
26.06	7.146956
26.07	7.4424605
26.08	8.1230173
26.09	7.7200561
26.1	7.0215902
26.11	7.2723217
26.12	8.2752466
26.13	8.1677904
26.14	7.3708234
26.15	7.8991499
26.16	7.7737842
26.17	7.4514155
26.18	7.952878
26.19	7.4782796
26.2	7.0484543
26.21	7.3350043
26.22	7.5588717
26.23	7.3439593
26.24	7.1021824
26.25	6.9947262
26.26	7.5678263
26.27	7.9886966
26.28	7.2723217
26.29	7.0126357
26.3	7.1559105
26.31	6.914134
26.32	6.4305811
26.33	6.403717
26.34	6.8424969
26.35	6.8245873
26.36	6.4216266
26.37	6.8156328
26.38	7.0215902
26.39	6.8604059
26.4	7.4872341
26.41	7.5767808
26.42	7.0215902
26.43	7.0484543
26.44	7.7737842
26.45	7.4155965
26.46	6.8066778
26.47	7.4961886
26.48	8.0424252
26.49	8.0871983
26.5	7.7469201
26.51	7.2812762
26.52	7.1827745
26.53	7.3260498
26.54	7.2991858
26.55	7.2633672
26.56	7.4961886
26.57	7.6125998
26.58	7.5409622
26.59	7.8633308
26.6	8.4364309
26.61	7.9797421
26.62	7.5946903
26.63	8.0871983
26.64	7.9886966
26.65	7.952878
26.66	7.8275123
26.67	7.0126357
26.68	7.2991858
26.69	7.943923
26.7	7.4782796
26.71	7.6125998
26.72	7.9886966
26.73	7.9260139
26.74	8.3110657
26.75	8.2483826
26.76	8.5080681
26.77	8.6244793
26.78	7.4155965
26.79	7.3350043
26.8	8.1588354
26.81	8.2036095
26.82	7.9886966
26.83	7.406642
26.84	7.0484543
26.85	7.2006841
26.86	7.0574093
26.87	7.3708234
26.88	7.5678263
26.89	7.17382
26.9	7.3618684
26.91	7.8812404
26.92	7.7737842
26.93	7.5588717
26.94	7.9170589
26.95	7.9349685
26.96	7.2454576
26.97	7.3618684
26.98	8.0782433
26.99	7.684237
27	7.1380014
27.01	6.9051795
27.02	7.2185936
27.03	7.684237
27.04	7.7737842
27.05	7.8006482
27.06	7.1380014
27.07	6.654448
27.08	7.1559105
27.09	8.0424252
27.1	8.0782433
27.11	7.3618684
27.12	6.896225
27.13	6.9051795
27.14	7.4961886
27.15	7.8901949
27.16	8.1856995
27.17	8.5259781
